order_id,customer_id,order_date,status,region_code
O07746,C698,2026-02-04 05:13:08,SHIPPED,West
O07747,C797,2025-12-17 13:32:18,PLACED,East
O07748,C855,2025-02-12 10:15:53,DELIVERED,South
O07749,C489,2025-09-07 09:08:11,CANCELLED,South
O07750,C854,2025-05-07 12:17:30,PLACED,South
O07751,C790,2024-12-23 18:35:43,PLACED,South
O07752,C108,2024-10-09 05:13:37,RETURNED,East
O07753,C157,2024-08-04 01:53:11,PLACED,North
O07754,C690,2026-04-16 18:52:12,PLACED,South
O07755,C348,2025-06-19 17:32:24,RETURNED,West
O07756,C105,2024-12-05 17:38:34,CANCELLED,South
O07757,C806,2026-01-18 04:51:14,CANCELLED,North
O07758,Unknown,2026-04-30 05:13:46,CANCELLED,West
O07759,C432,2026-04-29 20:17:35,SHIPPED,North
O07760,C066,2026-02-03 22:55:48,RETURNED,North
O07761,C266,2026-05-15 04:20:25,CANCELLED,North
O07762,C925,2026-02-03 08:35:12,RETURNED,South
O07763,C390,2025-12-11 04:12:06,RETURNED,North
O07764,C456,2025-05-12 06:52:39,SHIPPED,North
O07765,Unknown,2025-08-05 09:38:47,PLACED,East
O07766,C952,2026-01-16 05:35:11,DELIVERED,East
O07767,C512,2025-10-02 22:34:34,RETURNED,South
O07768,C870,2026-04-22 18:37:12,DELIVERED,South
O07769,C447,2025-03-24 07:01:29,CANCELLED,South
O07770,C790,2026-01-03 15:43:49,SHIPPED,East
O07771,C466,2025-10-12 19:59:40,DELIVERED,South
O07772,C871,2026-01-30 22:07:53,RETURNED,East
O07773,C171,2025-05-13 15:46:33,RETURNED,East
O07774,C459,2026-05-23 11:13:00,PLACED,South
O07775,C485,2024-08-27 04:04:02,PLACED,South
O07776,C258,2026-01-28 15:54:05,PLACED,East
O07777,C680,2025-09-10 20:39:26,SHIPPED,East
O07778,C788,2024-07-17 07:53:20,RETURNED,South
O07779,C510,2024-11-17 23:26:55,RETURNED,East
O07780,C855,2025-04-05 09:39:33,CANCELLED,East
O07781,C687,2026-06-09 11:28:56,SHIPPED,West
O07782,C700,2025-03-04 19:16:49,SHIPPED,South
O07783,C908,2025-03-09 20:33:07,DELIVERED,East
O07784,C378,2025-12-01 18:48:05,RETURNED,West
O07785,C669,2025-05-05 13:03:37,PLACED,East
O07786,C475,2025-06-05 23:35:09,SHIPPED,North
O07787,C892,2025-03-15 16:18:24,CANCELLED,South
O07788,C066,2025-10-09 17:35:00,PLACED,East
O07789,C145,2025-08-19 03:33:10,DELIVERED,West
O07790,C780,2025-10-08 10:16:48,SHIPPED,South
O07791,C015,2025-02-26 02:23:42,PLACED,South
O07792,C853,2025-03-30 01:44:46,RETURNED,South
O07793,C191,2025-06-29 21:05:05,SHIPPED,West
O07794,C442,2024-08-17 21:30:21,SHIPPED,West
O07795,C329,2025-03-21 12:42:11,SHIPPED,East
O07796,C602,2024-10-26 14:00:53,DELIVERED,West
O07797,C136,2025-01-22 18:25:28,SHIPPED,North
O07798,C574,2025-03-17 19:02:33,RETURNED,East
O07799,C413,2025-02-04 14:56:00,RETURNED,North
O07800,C007,2025-08-12 12:58:34,CANCELLED,South
O07801,C741,2025-01-17 03:58:34,CANCELLED,West
O07802,C150,2024-08-20 23:14:56,CANCELLED,West
O07803,C645,2025-12-05 10:52:26,RETURNED,North
O07804,C654,2024-11-06 21:02:57,RETURNED,East
O07805,C005,2024-12-04 09:27:33,PLACED,North
O07806,C951,2024-11-03 03:03:03,PLACED,South
O07807,C419,2024-12-15 22:25:34,RETURNED,North
O07808,C580,2025-09-15 02:27:31,CANCELLED,East
O07809,C730,2024-10-29 20:15:29,RETURNED,South
O07810,C782,2026-05-03 06:32:17,DELIVERED,South
O07811,Unknown,2025-07-08 08:56:46,PLACED,South
O07812,C545,2025-04-01 01:40:02,PLACED,South
O07813,C790,2025-06-17 15:54:43,PLACED,South
O07814,C785,2025-03-01 00:08:26,DELIVERED,West
O07815,Unknown,2025-11-24 11:15:31,RETURNED,West
O07816,C737,2026-03-20 15:39:03,SHIPPED,West
O07817,C910,2025-08-18 01:01:32,CANCELLED,North
O07818,C429,2024-10-26 06:51:48,RETURNED,South
O07819,C913,2025-10-05 03:05:23,PLACED,West
O07820,C574,2025-11-25 08:53:06,SHIPPED,North
O07821,C240,2025-12-28 21:56:09,DELIVERED,North
O07822,C609,2025-04-24 00:23:40,CANCELLED,East
O07823,C428,2024-08-06 22:40:55,RETURNED,South
O07824,C495,2024-09-18 04:20:48,CANCELLED,East
O07825,C612,2024-11-28 07:28:42,PLACED,South
O07826,C562,2026-02-24 17:04:14,PLACED,South
O07827,C520,2025-12-06 12:35:08,SHIPPED,North
O07828,C268,2024-08-06 15:16:57,SHIPPED,South
O07829,C719,2024-11-28 18:10:11,DELIVERED,East
O07830,C898,2026-02-25 06:16:17,CANCELLED,North
O07831,C356,2025-07-10 05:19:00,PLACED,East
O07832,C610,2026-01-30 08:00:17,DELIVERED,South
O07833,C258,2025-08-01 08:38:44,DELIVERED,West
O07834,C284,2025-03-29 18:06:39,SHIPPED,North
O07835,C139,2024-08-15 23:52:54,DELIVERED,South
O07836,C242,2025-08-06 11:13:11,DELIVERED,North
O07837,C870,2024-12-17 13:04:08,RETURNED,East
O07838,C615,2026-02-07 08:30:02,CANCELLED,North
O07839,C445,2025-10-24 05:38:12,DELIVERED,West
O07840,C588,2024-09-29 02:33:53,PLACED,East
O07841,C198,2025-07-10 18:13:55,DELIVERED,East
O07842,C455,2024-10-04 04:13:30,SHIPPED,South
O07843,C262,2024-08-01 22:35:36,DELIVERED,North
O07844,C203,2025-06-28 19:14:42,SHIPPED,South
O07845,C224,2025-12-21 13:06:39,DELIVERED,West
O07846,C158,2026-01-09 09:47:49,PLACED,West
O07847,C144,2026-03-29 18:06:23,RETURNED,East
O07848,C251,2025-09-30 01:42:48,DELIVERED,East
O07849,C555,2025-12-15 08:41:09,CANCELLED,East
O07850,C613,2025-03-16 00:34:10,DELIVERED,East
O07851,C140,2025-12-21 02:53:27,RETURNED,South
O07852,C868,2025-01-09 18:17:36,CANCELLED,North
O07853,C304,2025-11-01 08:37:48,DELIVERED,East
O07854,C034,2026-01-21 14:02:16,RETURNED,North
O07855,C322,2025-09-11 22:40:26,RETURNED,North
O07856,C575,2025-01-01 10:04:56,SHIPPED,South
O07857,C049,2025-02-15 08:17:13,DELIVERED,North
O07858,C475,2026-01-01 05:08:48,DELIVERED,South
O07859,C791,2025-08-22 05:01:36,DELIVERED,South
O07860,C705,2024-08-13 19:19:02,CANCELLED,West
O07861,C337,2026-01-02 03:15:06,CANCELLED,North
O07862,C185,2025-11-30 04:51:56,PLACED,North
O07863,C086,2025-06-23 17:04:09,PLACED,East
O07864,C074,2025-09-24 06:10:10,PLACED,West
O07865,C005,2024-09-28 10:02:06,CANCELLED,East
O07866,Unknown,2026-05-01 18:32:24,CANCELLED,North
O07867,C527,2025-11-13 10:13:19,DELIVERED,West
O07868,C127,2025-06-13 00:01:01,DELIVERED,West
O07869,C767,2026-05-14 21:02:07,PLACED,North
O07870,Unknown,2026-04-15 07:47:07,RETURNED,West
O07871,C032,2024-12-30 22:08:31,DELIVERED,South
O07872,C256,2024-08-01 20:52:27,RETURNED,North
O07873,C644,2024-08-17 04:01:29,PLACED,West
O07874,C686,2025-01-21 07:32:51,PLACED,South
O07875,C829,2026-02-13 09:24:51,PLACED,East
O07876,C212,2026-02-03 14:29:17,SHIPPED,North
O07877,C544,2025-06-29 07:53:40,PLACED,East
O07878,C961,2026-05-30 18:11:04,SHIPPED,South
O07879,C683,2026-06-10 23:13:06,RETURNED,East
O07880,C315,2024-09-25 09:02:22,CANCELLED,South
O07881,Unknown,2025-01-14 20:10:37,SHIPPED,North
O07882,C209,2026-01-16 14:11:41,RETURNED,West
O07883,C711,2025-01-15 00:33:53,DELIVERED,West
O07884,C131,2026-06-28 15:32:14,SHIPPED,North
O07885,C552,2025-09-10 11:58:18,RETURNED,East
O07886,C240,2024-10-08 19:09:17,DELIVERED,North
O07887,C797,2024-10-29 05:50:52,PLACED,West
O07888,C091,2026-07-08 19:11:04,CANCELLED,East
O07889,C388,2025-11-06 11:47:55,DELIVERED,West
O07890,C423,2026-04-20 17:14:17,CANCELLED,East
O07891,C178,2026-06-23 16:28:34,DELIVERED,North
O07892,C957,2025-05-10 02:42:49,CANCELLED,North
O07893,C664,2024-11-26 18:06:10,RETURNED,South
O07894,C139,2026-04-09 09:03:54,PLACED,West
O07895,C370,2024-09-21 14:04:42,PLACED,East
O07896,C829,2025-01-03 08:22:45,DELIVERED,North
O07897,C377,2025-09-13 02:51:26,RETURNED,East
O07898,C511,2025-09-01 23:46:47,CANCELLED,South
O07899,C798,2026-06-27 02:40:20,PLACED,West
O07900,C398,2025-09-08 07:56:04,DELIVERED,East
O07901,C223,2026-03-19 06:50:02,DELIVERED,West
O07902,C055,2025-04-05 14:59:47,RETURNED,South
O07903,C723,2026-06-11 18:01:02,CANCELLED,South
O07904,C896,2025-04-06 00:31:47,DELIVERED,South
O07905,C998,2026-06-29 14:29:07,RETURNED,South
O07906,C757,2024-10-26 21:54:35,DELIVERED,East
O07907,C822,2025-04-08 03:31:27,PLACED,West
O07908,C373,2024-08-28 11:20:45,SHIPPED,North
O07909,C049,2025-10-29 02:31:03,PLACED,North
O07910,C641,2024-09-06 14:46:38,CANCELLED,South
O07911,C651,2026-06-07 12:29:50,PLACED,East
O07912,C408,2025-08-06 05:50:22,PLACED,North
O07913,C187,2024-08-22 18:00:27,PLACED,West
O07914,C036,2025-04-30 21:36:49,PLACED,North
O07915,C376,2024-11-13 09:49:47,RETURNED,North
O07916,C560,2025-04-30 11:13:18,SHIPPED,East
O07917,C933,2024-08-12 17:50:24,CANCELLED,South
O07918,C218,2025-09-24 05:37:03,CANCELLED,West
O07919,C536,2025-12-07 02:04:51,DELIVERED,South
O07920,C401,2025-06-25 08:18:57,PLACED,North
O07921,C111,2025-03-06 20:14:24,RETURNED,North
O07922,C382,2026-02-04 10:14:01,DELIVERED,North
O07923,C865,2025-05-11 10:21:29,CANCELLED,North
O07924,C042,2024-09-10 03:58:46,SHIPPED,West
O07925,C110,2025-07-20 21:58:16,RETURNED,South
O07926,C335,2024-11-13 19:46:25,SHIPPED,East
O07927,C518,2026-03-06 05:19:36,RETURNED,East
O07928,C113,2024-08-30 13:32:48,PLACED,South
O07929,C007,2024-08-28 08:24:24,SHIPPED,East
O07930,C622,2025-10-13 17:18:17,RETURNED,East
O07931,C883,2024-09-01 12:10:56,SHIPPED,East
O07932,C005,2026-03-16 12:57:06,SHIPPED,East
O07933,C854,2024-10-10 08:02:11,DELIVERED,North
O07934,C919,2026-04-21 21:08:06,SHIPPED,North
O07935,Unknown,2025-06-19 19:16:28,DELIVERED,South
O07936,C035,2024-12-27 19:36:33,PLACED,West
O07937,Unknown,2025-01-31 04:41:16,PLACED,North
O07938,C140,2026-01-17 21:43:14,SHIPPED,South
O07939,C866,2025-04-16 18:07:48,PLACED,South
O07940,C685,2024-08-05 22:25:58,SHIPPED,West
O07941,C677,2026-06-05 21:54:41,CANCELLED,South
O07942,C242,2025-02-28 20:40:53,PLACED,West
O07943,C948,2026-05-18 09:50:41,DELIVERED,East
O07944,Unknown,2025-04-25 17:08:39,RETURNED,South
O07945,C591,2025-05-02 19:47:32,DELIVERED,South
O07946,C623,2025-04-14 21:44:45,PLACED,West
O07947,C603,2024-09-21 23:49:52,DELIVERED,East
O07948,C404,2025-09-26 04:08:47,PLACED,West
O07949,C287,2026-05-12 02:36:01,PLACED,South
O07950,C408,2025-07-19 02:27:38,PLACED,East
O07951,C719,2024-10-10 15:43:32,RETURNED,South
O07952,C250,2026-04-23 23:37:34,PLACED,East
O07953,C718,2026-07-01 02:54:55,CANCELLED,North
O07954,C537,2025-12-20 16:31:20,CANCELLED,North
O07955,C086,2025-02-20 20:15:38,CANCELLED,South
O07956,C230,2025-10-29 12:01:15,SHIPPED,South
O07957,C359,2025-07-12 05:56:35,PLACED,East
O07958,C543,2026-02-15 06:59:36,DELIVERED,East
O07959,C466,2024-11-24 02:57:26,SHIPPED,South
O07960,C997,2024-08-02 08:56:22,RETURNED,East
O07961,C217,2025-05-14 16:24:31,SHIPPED,South
O07962,C310,2024-11-18 11:19:54,SHIPPED,North
O07963,C648,2025-03-17 18:08:03,PLACED,East
O07964,C918,2026-02-19 04:00:48,PLACED,East
O07965,C023,2025-01-20 18:34:32,SHIPPED,North
O07966,C972,2024-12-08 01:27:42,DELIVERED,North
O07967,C403,2024-11-25 03:20:04,PLACED,West
O07968,C644,2025-01-19 07:42:47,RETURNED,East
O07969,C742,2024-12-07 00:57:06,DELIVERED,North
O07970,C752,2025-12-25 21:11:14,RETURNED,South
O07971,Unknown,2024-07-17 00:47:03,PLACED,South
O07972,C056,2024-09-11 04:05:14,PLACED,South
O07973,C698,2025-09-28 23:09:53,DELIVERED,North
O07974,C890,2025-11-25 23:07:47,SHIPPED,South
O07975,C366,2025-09-22 22:40:00,PLACED,West
O07976,C366,2025-10-16 14:32:44,PLACED,East
O07977,C356,2025-09-16 16:59:02,RETURNED,West
O07978,C069,2026-04-08 03:40:50,DELIVERED,North
O07979,C899,2026-04-18 02:56:44,CANCELLED,West
O07980,C221,2025-06-07 13:46:49,PLACED,East
O07981,Unknown,2025-04-16 18:00:35,DELIVERED,East
O07982,C695,2024-10-17 14:12:24,RETURNED,South
O07983,C849,2024-11-22 13:43:16,PLACED,South
O07984,C452,2025-02-28 17:49:17,PLACED,South
O07985,C472,2026-06-18 15:35:25,CANCELLED,West
O07986,C746,2024-07-29 17:29:31,PLACED,West
O07987,C300,2026-06-29 11:48:31,RETURNED,West
O07988,C053,2025-07-10 20:03:04,SHIPPED,East
O07989,C418,2026-02-12 14:31:29,DELIVERED,North
O07990,C677,2025-09-28 12:50:23,RETURNED,East
O07991,C006,2025-05-19 22:21:18,CANCELLED,West
O07992,C330,2024-12-04 23:13:37,PLACED,West
O07993,C756,2024-12-28 00:15:08,PLACED,East
O07994,C907,2024-10-20 07:26:21,RETURNED,South
O07995,C095,2025-01-20 11:29:05,RETURNED,North
O07996,C453,2026-02-19 10:09:04,SHIPPED,East
O07997,C055,2026-02-28 22:22:21,DELIVERED,North
O07998,C648,2024-11-23 00:45:10,RETURNED,East
O07999,C507,2024-09-07 22:09:28,DELIVERED,North
O08000,C963,2025-03-15 03:11:07,DELIVERED,East
O08001,C024,2024-09-20 04:22:46,CANCELLED,South
O08002,C431,2024-09-26 20:10:19,CANCELLED,West
O08003,C930,2025-01-25 22:53:54,SHIPPED,West
O08004,C476,2024-07-31 14:32:50,PLACED,West
O08005,C031,2026-03-23 22:14:24,SHIPPED,East
O08006,C165,2025-12-06 14:23:04,PLACED,South
O08007,C468,2026-01-26 17:53:30,CANCELLED,North
O08008,C881,2024-10-12 14:34:35,CANCELLED,West
O08009,C952,2025-04-29 14:24:11,SHIPPED,West
O08010,C010,2024-10-21 03:40:29,CANCELLED,North
O08011,C451,2025-11-15 13:14:07,RETURNED,East
O08012,C923,2024-11-29 02:24:34,RETURNED,West
O08013,C120,2025-10-06 20:02:31,RETURNED,East
O08014,C417,2024-10-29 14:45:38,RETURNED,South
O08015,C528,2024-08-07 00:57:32,SHIPPED,North
O08016,C875,2025-07-12 21:20:34,PLACED,North
O08017,C339,2025-08-16 01:09:38,RETURNED,West
O08018,C302,2025-09-04 22:23:43,CANCELLED,West
O08019,C328,2025-05-17 04:21:59,PLACED,West
O08020,C203,2025-11-23 08:01:20,SHIPPED,West
O08021,C396,2024-11-04 13:25:05,DELIVERED,East
O08022,C190,2025-12-18 15:56:36,RETURNED,North
O08023,C117,2026-03-14 17:34:38,RETURNED,South
O08024,C668,2026-06-10 10:12:02,SHIPPED,North
O08025,C145,2026-05-21 19:39:22,CANCELLED,South
O08026,C173,2024-12-24 09:16:55,SHIPPED,West
O08027,Unknown,2026-04-16 14:54:21,CANCELLED,South
O08028,C818,2025-03-05 17:23:23,RETURNED,East
O08029,C081,2025-10-03 07:22:22,RETURNED,West
O08030,C229,2026-06-26 19:55:52,RETURNED,East
O08031,Unknown,2024-12-09 02:53:01,SHIPPED,North
O08032,C314,2024-11-14 20:39:44,DELIVERED,East
O08033,C693,2026-07-02 18:56:38,SHIPPED,West
O08034,C222,2025-08-17 15:05:17,RETURNED,South
O08035,C909,2025-10-01 11:23:06,CANCELLED,East
O08036,C413,2025-12-02 10:52:46,RETURNED,South
O08037,C757,2025-08-03 22:29:00,DELIVERED,West
O08038,C867,2026-06-10 02:28:31,RETURNED,East
O08039,C311,2025-08-30 14:30:01,CANCELLED,North
O08040,C200,2025-02-08 11:04:43,DELIVERED,West
O08041,C464,2026-04-14 11:18:18,PLACED,East
O08042,C522,2024-08-22 21:46:29,PLACED,North
O08043,C686,2024-09-22 06:28:20,SHIPPED,West
O08044,C824,2025-07-16 13:19:08,SHIPPED,North
O08045,C349,2026-05-05 21:01:31,DELIVERED,West
O08046,C556,2025-12-12 22:36:56,RETURNED,North
O08047,C302,2025-04-28 20:53:28,PLACED,East
O08048,C938,2025-09-15 00:14:25,DELIVERED,South
O08049,C063,2025-09-14 07:38:32,PLACED,West
O08050,C060,2026-07-02 10:24:07,CANCELLED,West
O08051,C567,2026-02-05 21:02:23,CANCELLED,North
O08052,Unknown,2026-04-11 21:13:06,CANCELLED,North
O08053,C489,2025-06-18 19:37:37,DELIVERED,South
O08054,C725,2024-08-02 04:46:12,DELIVERED,West
O08055,C305,2026-05-14 22:29:07,PLACED,West
O08056,C925,2026-06-03 13:00:23,DELIVERED,West
O08057,C006,2024-07-22 17:26:40,PLACED,North
O08058,C165,2024-10-22 01:33:25,DELIVERED,West
O08059,C239,2025-05-13 10:06:40,RETURNED,North
O08060,C933,2025-06-01 08:02:01,PLACED,East
O08061,C699,2025-10-11 12:59:58,SHIPPED,North
O08062,C897,2026-02-10 13:16:22,CANCELLED,South
O08063,C020,2025-04-08 08:10:02,SHIPPED,South
O08064,Unknown,2025-09-11 01:03:28,CANCELLED,East
O08065,C214,2025-05-11 02:22:37,DELIVERED,West
O08066,C604,2024-09-24 11:19:16,DELIVERED,North
O08067,C780,2025-04-09 19:22:36,CANCELLED,East
O08068,C111,2026-01-05 06:39:37,SHIPPED,West
O08069,C938,2025-10-03 21:31:52,SHIPPED,West
O08070,C939,2025-01-08 02:38:03,DELIVERED,South
O08071,C702,2024-08-21 10:49:18,DELIVERED,East
O08072,C302,2026-06-06 17:03:28,CANCELLED,West
O08073,C244,2024-07-26 17:38:01,RETURNED,North
O08074,C948,2025-09-27 17:10:40,PLACED,South
O08075,C364,2025-07-28 19:46:30,PLACED,South
O08076,C117,2025-03-16 08:52:36,CANCELLED,South
O08077,C371,2024-11-30 10:08:46,CANCELLED,North
O08078,C613,2026-04-05 15:45:25,RETURNED,South
O08079,C586,2026-04-20 19:28:31,PLACED,West
O08080,C048,2025-08-12 00:33:34,PLACED,West
O08081,C523,2025-08-11 02:36:24,PLACED,West
O08082,C459,2025-11-07 03:12:43,CANCELLED,South
O08083,C796,2026-04-09 20:35:17,SHIPPED,South
O08084,C170,2026-05-11 20:36:28,DELIVERED,South
O08085,C874,2024-10-27 16:04:03,SHIPPED,West
O08086,C829,2025-07-12 04:45:41,DELIVERED,East
O08087,C663,2024-11-23 15:01:17,CANCELLED,North
O08088,C129,2025-06-07 15:47:45,DELIVERED,East
O08089,C051,2026-04-08 10:20:45,RETURNED,South
O08090,C476,2025-06-11 04:58:58,RETURNED,East
O08091,C941,2025-02-08 11:02:38,PLACED,North
O08092,C843,2025-11-18 01:05:22,SHIPPED,East
O08093,C742,2024-08-27 02:26:06,SHIPPED,West
O08094,C767,2025-11-11 04:18:26,SHIPPED,West
O08095,C309,2025-02-18 11:51:08,DELIVERED,East
O08096,C910,2025-01-27 06:16:29,SHIPPED,East
O08097,C150,2024-11-21 00:07:17,CANCELLED,North
O08098,C423,2025-11-14 02:49:44,CANCELLED,West
O08099,C008,2025-09-22 17:24:48,CANCELLED,South
O08100,C178,2026-05-19 22:23:41,CANCELLED,North
O08101,C298,2025-01-25 21:47:29,CANCELLED,East
O08102,C727,2025-06-03 22:04:24,PLACED,East
O08103,C415,2024-08-31 03:57:11,DELIVERED,East
O08104,C302,2026-01-16 02:11:03,PLACED,North
O08105,C647,2026-05-22 09:46:43,SHIPPED,East
O08106,C320,2025-11-02 21:20:42,SHIPPED,North
O08107,C727,2025-07-17 00:51:45,DELIVERED,North
O08108,C320,2025-03-13 16:03:36,SHIPPED,West
O08109,C102,2024-10-23 09:12:01,CANCELLED,South
O08110,C103,2024-09-07 03:35:46,RETURNED,East
O08111,C856,2026-02-13 05:38:38,CANCELLED,West
O08112,C923,2024-12-06 04:52:38,PLACED,North
O08113,C935,2025-10-09 06:11:27,PLACED,East
O08114,C485,2025-03-29 12:49:58,SHIPPED,East
O08115,C283,2025-08-13 02:16:17,CANCELLED,North
O08116,C714,2025-12-09 19:06:18,RETURNED,West
O08117,C061,2025-12-05 23:06:00,CANCELLED,East
O08118,C429,2026-04-14 17:12:39,SHIPPED,West
O08119,C397,2025-04-26 23:36:15,DELIVERED,South
O08120,C832,2026-01-18 01:14:15,RETURNED,West
O08121,C603,2025-01-24 21:12:52,PLACED,South
O08122,C105,2025-08-29 09:59:25,PLACED,North
O08123,C303,2025-02-19 21:08:38,SHIPPED,East
O08124,C094,2024-07-22 10:31:41,DELIVERED,West
O08125,C165,2024-09-06 19:29:41,CANCELLED,South
O08126,C728,2025-06-12 07:28:16,DELIVERED,South
O08127,C161,2026-05-25 13:21:51,DELIVERED,North
O08128,C950,2025-10-20 16:17:13,CANCELLED,North
O08129,C530,2025-01-03 21:33:08,SHIPPED,South
O08130,C847,2025-12-16 21:32:50,DELIVERED,East
O08131,Unknown,2024-11-14 23:04:47,DELIVERED,West
O08132,C239,2026-05-15 10:17:34,SHIPPED,North
O08133,C944,2025-07-22 21:11:18,PLACED,South
O08134,C802,2024-09-08 08:41:31,CANCELLED,South
O08135,C564,2025-07-19 21:36:44,SHIPPED,South
O08136,C470,2024-10-08 05:11:24,SHIPPED,South
O08137,C430,2025-02-01 00:40:24,RETURNED,South
O08138,C287,2024-10-15 09:37:28,RETURNED,West
O08139,C652,2025-01-18 05:00:07,PLACED,East
O08140,C414,2024-10-18 20:19:03,RETURNED,South
O08141,C300,2025-04-02 12:07:20,PLACED,East
O08142,C154,2026-03-29 03:15:42,DELIVERED,East
O08143,C965,2025-04-08 12:40:51,RETURNED,North
O08144,C734,2025-12-04 20:47:51,RETURNED,West
O08145,C014,2026-02-22 22:41:35,SHIPPED,West
O08146,C148,2024-09-12 00:48:22,CANCELLED,East
O08147,Unknown,2025-12-10 06:21:50,SHIPPED,East
O08148,C768,2025-07-25 13:52:40,CANCELLED,North
O08149,C228,2024-11-26 09:44:50,CANCELLED,East
O08150,C037,2025-06-04 02:13:52,DELIVERED,West
O08151,C171,2025-02-21 20:03:27,PLACED,South
O08152,C231,2025-11-17 00:00:33,RETURNED,North
O08153,C629,2025-11-13 10:38:28,RETURNED,South
O08154,C048,2025-09-20 20:46:34,SHIPPED,East
O08155,C153,2025-12-08 23:15:03,PLACED,North
O08156,C238,2026-01-19 07:20:01,SHIPPED,East
O08157,C982,2025-07-02 18:15:14,PLACED,North
O08158,C194,2024-10-30 13:23:20,CANCELLED,North
O08159,C468,2026-04-17 14:04:31,DELIVERED,North
O08160,C264,2025-01-13 00:08:26,RETURNED,East
O08161,C605,2025-03-10 14:03:04,SHIPPED,West
O08162,C386,2025-03-20 22:36:58,CANCELLED,South
O08163,C003,2026-07-05 20:00:06,RETURNED,South
O08164,C851,2025-06-03 07:38:56,SHIPPED,North
O08165,C349,2025-10-01 21:16:10,PLACED,North
O08166,C914,2026-02-26 07:41:19,DELIVERED,South
O08167,C946,2025-09-21 17:25:15,PLACED,North
O08168,C063,2026-07-04 14:54:42,DELIVERED,West
O08169,C184,2024-12-05 22:48:40,PLACED,North
O08170,C482,2025-09-17 07:19:28,DELIVERED,East
O08171,C566,2025-10-27 20:00:21,PLACED,South
O08172,C621,2025-10-11 22:32:44,RETURNED,West
O08173,C664,2025-01-21 15:10:55,RETURNED,East
O08174,C761,2026-06-04 00:48:35,RETURNED,North
O08175,C739,2026-03-24 06:30:39,SHIPPED,West
O08176,C950,2024-12-14 11:46:26,CANCELLED,West
O08177,C770,2026-06-26 07:38:21,DELIVERED,East
O08178,C161,2025-01-10 06:02:35,PLACED,North
O08179,C186,2026-04-09 20:13:54,RETURNED,West
O08180,C930,2025-10-25 07:29:05,DELIVERED,West
O08181,C103,2026-06-29 16:02:49,CANCELLED,South
O08182,C619,2026-01-27 10:15:17,DELIVERED,North
O08183,C830,2025-01-26 17:33:42,SHIPPED,West
O08184,C676,2024-10-25 15:05:04,RETURNED,North
O08185,C999,2025-08-10 06:11:51,CANCELLED,East
O08186,C340,2026-05-23 09:12:50,CANCELLED,South
O08187,C972,2024-12-16 14:26:16,DELIVERED,West
O08188,C658,2026-01-01 22:09:27,DELIVERED,North
O08189,C196,2025-09-13 18:28:00,SHIPPED,South
O08190,C916,2024-10-11 19:30:50,CANCELLED,North
O08191,C097,2025-01-09 13:08:37,PLACED,West
O08192,C818,2026-03-29 06:49:49,PLACED,North
O08193,C721,2026-05-22 20:06:08,DELIVERED,West
O08194,C894,2024-08-14 02:43:51,PLACED,West
O08195,C862,2025-07-08 12:24:21,CANCELLED,West
O08196,C320,2024-12-24 21:29:54,PLACED,East
O08197,C787,2025-10-15 23:18:00,CANCELLED,South
O08198,C973,2024-10-12 05:03:26,RETURNED,South
O08199,C569,2026-03-06 00:47:45,PLACED,East
O08200,C214,2025-10-29 21:13:52,CANCELLED,North
O08201,C813,2024-08-24 23:31:34,RETURNED,East
O08202,C409,2025-12-02 23:37:51,CANCELLED,East
O08203,C936,2025-11-12 07:25:10,DELIVERED,North
O08204,C548,2026-05-16 01:31:16,PLACED,East
O08205,C456,2025-02-20 22:08:30,CANCELLED,East
O08206,C744,2026-01-17 12:51:12,PLACED,North
O08207,C104,2025-05-07 23:45:36,SHIPPED,East
O08208,C240,2026-02-22 21:51:50,SHIPPED,South
O08209,C102,2026-04-23 16:50:50,PLACED,North
O08210,Unknown,2025-03-03 15:25:52,CANCELLED,North
O08211,Unknown,2025-05-10 07:41:32,RETURNED,North
O08212,Unknown,2024-08-12 18:38:58,PLACED,West
O08213,C056,2025-12-17 21:40:22,SHIPPED,North
O08214,C775,2024-12-11 11:27:43,PLACED,West
O08215,C899,2024-11-21 01:47:25,DELIVERED,West
O08216,C564,2026-03-07 22:26:32,SHIPPED,North
O08217,C895,2025-05-24 01:07:14,DELIVERED,North
O08218,C149,2026-05-18 00:19:43,CANCELLED,North
O08219,C432,2025-06-21 10:43:16,RETURNED,West
O08220,C059,2026-04-14 13:15:28,RETURNED,East
O08221,C997,2024-09-29 20:07:39,RETURNED,North
O08222,C716,2026-03-05 09:38:21,PLACED,North
O08223,C062,2026-04-25 01:01:45,DELIVERED,North
O08224,C959,2024-08-21 10:20:50,PLACED,West
O08225,C040,2025-08-15 17:52:43,PLACED,North
O08226,C971,2025-05-04 05:14:01,RETURNED,North
O08227,C712,2026-04-09 19:19:25,SHIPPED,North
O08228,C137,2025-07-08 16:31:52,SHIPPED,West
O08229,Unknown,2024-10-02 06:00:03,RETURNED,West
O08230,C865,2026-05-19 11:06:31,RETURNED,East
O08231,C536,2025-07-14 02:13:09,PLACED,East
O08232,C590,2026-05-27 19:31:51,DELIVERED,North
O08233,C692,2024-10-27 20:05:06,PLACED,South
O08234,C985,2026-05-19 17:44:59,PLACED,South
O08235,C465,2025-10-07 11:11:07,DELIVERED,South
O08236,C500,2025-03-17 10:15:56,DELIVERED,North
