product_id,title,product_description,rating,ratings_count,initial_price,discount,discount_amount,quantity,total_amount,currency,category,seller_name
13770578,Nautica,Men Blue & Grey Checked Classic Fit Casual Shirt,4.4,53,2799,50.0,1399.5,1,2799,INR,shirts,
13675502,Flying Machine,Men Teal Blue & Yellow Regular Fit Checked Casual Shirt,4.1,108,1799,,,1,1799,INR,shirts,
18734674,Flying Machine,Men Solid Cotton Linen Casual Shirt,3.9,18,999,50.0,499.5,1,999,INR,shirts,
13775106,RARE RABBIT,Men Black Regular Fit Solid Casual Shirt,4.4,63,3299,50.0,1649.5,1,3299,INR,shirts,
13470886,Roadster,The  Lifestyle Co Greenturn Women Teal Blue Solid Longline ECOVERO Sustainable Shirt,4.1,203,1399,,,1,1399,INR,shirts,
13722850,Roadster,X Discovery Adventures Women Olive Green Opaque Casual Shirt,4.4,39,1999,50.0,999.5,1,1999,INR,shirts,Tru███t C███erc███
13675482,Flying Machine,Men Green & Black Regular Fit Checked Casual Shirt,3.8,44,1799,55.0,989.45,1,1799,INR,shirts,
18443082,Marks & Spencer,Women Blue & White Pure Cotton Striped Longline Shirt,4.3,19,1999,15.0,299.85,1,1999,INR,shirts,Ret███Net███
20042586,Flying Machine,Men Off White Standard Slim Fit Printed Pure Cotton Casual Shirt,4.4,140,1799,45.0,809.55,1,1799,INR,shirts,
20308616,Arrow,Men Maroon Original Slim Fit Pure Cotton Casual Shirt,4.0,64,2499,50.0,1249.5,1,2499,INR,shirts,
20009218,Peter England,Men Off White Slim Fit Striped Formal Shirt,3.9,28,2299,30.0,689.7,1,2299,INR,shirts,
20308496,Arrow,Men Black Original Slim Fit Pinstripes Opaque Pure Cotton Formal Shirt,4.3,70,2499,,,1,2499,INR,shirts,
20042696,Flying Machine,Men White Standard Slim Fit Solid Casual Shirt,3.9,102,1999,55.0,1099.45,1,1999,INR,shirts,
20308670,Arrow,Men Self-Checked Original Slim Fit Formal Shirt,4.7,64,2399,40.0,959.6,1,2399,INR,shirts,ARV███ LI███TYL█████████LIM██████
19999300,Dennis Lingo,Men Navy Blue Slim Fit Tartan Checked Casual Shirt,4.4,16,2499,74.0,1849.26,1,2499,INR,shirts,
19822716,Oxolloxo,Men Beige Classic Animal Semi Sheer Printed Casual Shirt,2.8,6,1849,64.0,1183.36,1,1849,INR,shirts,
20308620,Arrow,Men Blue Original Slim Fit Grid Tattersall Checks Opaque Pure Cotton Formal Shirt,4.0,59,2499,50.0,1249.5,1,2499,INR,shirts,
18960194,The Indian Garage Co,Men White Printed Casual Cotton Shirt,3.9,73,1749,72.0,1259.28,1,1749,INR,shirts,THE███DIA███ARA█████████
19276504,Turtle,Men Beige Printed Cotton Slim Fit Casual Shirt,4.7,7,1399,40.0,559.6,1,1399,INR,shirts,Tur███ Li███ed
19299798,Louis Philippe,Men Navy Blue Solid Slim Fit Formal Shirt,4.4,32,2799,,,1,2799,INR,shirts,Ret███Net███
18903374,Levis,Women Blue Pure Cotton Casual Shirt,4.6,168,2599,45.0,1169.55,1,2599,INR,shirts,Vis███ St███
18947596,KASSUALLY,Women Green Slim Fit Denim Outdoor Denim Shorts,4.7,9,1799,67.0,1205.33,1,1799,INR,shorts,Khu███r A███arl███
18946864,Cub McPaws,Girls Yellow Printed Shorts,4.5,20,1499,53.0,794.47,1,1499,INR,shorts,Poc███uch███Kid█████████
18921438,Gini and Jony,Boys Black Denim Outdoor Shorts,4.6,28,1599,25.0,399.75,1,1599,INR,shorts,Ret███Net███
13624708,Nike,Men Black Solid Standard Fit CHALLENGER DRI FIT Running Sports Shorts,4.4,376,1795,,,1,1795,INR,shorts,
18645102,DChica,Girls Black Skinny Fit High-Rise Cycling Shorts,4.3,16,599,53.0,317.47,1,599,INR,shorts,
13695234,HRX by Hrithik Roshan,"HRX By Hrithik Roshan Women Medieval Blue,Wild Lime,Wet Weather Colourblock Regular Fit Bio-Wash Lifestyle Shorts",4.4,150,1499,30.0,449.7,1,1499,INR,shorts,Omn███ch ███ail███
13610026,HRX by Hrithik Roshan,HRX By Hrithik Roshan Men Black Forest & Golden Poppy Colourblock Regular Fit Rapid-Dry Antimicrobial Running Shorts,4.2,84,1899,40.0,759.6,1,1899,INR,shorts,Omn███ch ███ail███
14561272,ASICS,Court M 7In   Men Black Solid Mid-Rise Tennis Shorts,5.0,5,2299,50.0,1149.5,1,2299,INR,shorts,Spo███ IQ███
14494548,CUTECUMBER,Girls Pack Of 2 Printed Mid-Rise Regular Shorts,4.3,11,650,,,1,650,INR,shorts,CUT███MBE███ESI█████████TD
14496210,CUTECUMBER,Girls Pack of 2 Floral Printed Mid-Rise Regular Shorts,4.6,46,650,,,1,650,INR,shorts,CUT███MBE███ESI█████████TD
18942852,FITINC,Women Blue Skinny Fit High-Rise Training or Gym Sports Shorts with Antimicrobial Technology,4.4,14,999,55.0,549.45,1,999,INR,shorts,Fit███ Ap███els█████████Lim██████
18650484,CLUB A9,Women Pink Floral Printed Shorts,4.5,14,699,54.0,377.46,1,699,INR,shorts,ADI███ AP███ELS███
19024468,Blackberrys,Men Pure Cotton Printed Slim Fit Shorts,4.1,9,1695,40.0,678.0,1,1695,INR,shorts,Moh███Clo███ng █████████Ltd███
17333612,UNDER ARMOUR,Women Mustard Yellow Play Up 3.0 Colourblocked Shorts,3.6,10,2499,25.0,624.75,1,2499,INR,shorts,Sup███om ███
17332648,Tommy Hilfiger,Women Red & Navy Blue Printed Chino Shorts,4.7,9,2999,40.0,1199.6,1,2999,INR,shorts,Fla███ech███tai███
15177608,HRX by Hrithik Roshan,Boys Green Shorts,4.5,61,1399,30.0,419.7,1,1399,INR,shorts,Omn███ch ███ail███
18947600,KASSUALLY,Women White Printed Slim Fit High-Rise Denim Outdoor Hot Pants Shorts,4.7,38,1899,66.0,1253.34,1,1899,INR,shorts,Khu███r A███arl█████████
18658050,Allen Solly,Men Brown Printed Slim Fit Shorts,4.6,13,1799,40.0,719.6,1,1799,INR,shorts,Wes███ry ███din█████████d_M██████
13572038,Shae by SASSAFRAS,Women Green & Red Pure Cotton Printed Maxi Tiered Skirt,4.3,51,1999,60.0,1199.4,1,1999,INR,skirts,ARD███ Re███l C███
17367638,Berrylush,Navy Blue Self-Design Bling it On Skirt,4.3,16,1199,26.0,311.74,1,1199,INR,skirts,AJN███S T███ SO█████████RIV████████████
17306258,Purple Feather,Women Solid Midi Pencil Skirt,4.2,81,1499,71.0,1064.29,1,1499,INR,skirts,RD ███ERP███ES
17332132,Mayra,Women Pink Solid Accordion Pleated Flared Maxi Skirt,3.8,13,1895,70.0,1326.5,1,1895,INR,skirts,May███Fas███n I██████
17367634,Berrylush,Black Animal Printed Wrap it Up Skirt,4.3,43,1399,74.0,1035.26,1,1399,INR,skirts,Sup███om ███
17745816,Lancer,Men Navy Blue Textile Running Non-Marking Shoes,4.0,6,1999,40.0,799.6,1,1999,INR,sports-shoes,
17631178,Slazenger,Men White Woven Design Walking Shoes,3.7,127,3599,,,1,3599,INR,sports-shoes,Tru███m R███il
13686682,Campus,Women White Mesh Walking Shoes,4.1,452,799,6.0,47.94,1,799,INR,sports-shoes,CAM███ AC███EWE█████████D
14480064,AfroJack,Men Black Textile Long Distance Running Non-Marking Shoes,3.1,46,3995,80.0,3196.0,1,3995,INR,sports-shoes,WIN███INT███ATI██████
10667394,Campus,Men Navy Blue Mesh Madrid Running Shoes,4.1,35,1499,37.0,554.63,1,1499,INR,sports-shoes,CAM███ AC███EWE█████████D
20071104,ADIDAS,Men Striped Amalgo M Running Shoes,4.5,149,4299,,,1,4299,INR,sports-shoes,Fla███tar███mme██████
20072084,ADIDAS,Women Woven Design Runfalcon 3.0 Running Shoes,4.1,22,5999,,,1,5999,INR,sports-shoes,Fla███tar███mme██████
20071622,ADIDAS,Men Woven Design Znchill Running Shoes,3.2,21,11999,,,1,11999,INR,sports-shoes,Fla███tar███mme██████
20071558,ADIDAS,Men Striped Pep Run M Running Shoes,4.1,231,3599,,,1,3599,INR,sports-shoes,Fla███tar███mme██████
20071402,ADIDAS,Men Rokr Trail Trekking Shoes,4.5,149,4599,,,1,4599,INR,sports-shoes,Fla███tar███mme██████
20070948,ADIDAS,Men Hitrail Mid WPN Trekking Shoes,4.1,52,5999,,,1,5999,INR,sports-shoes,Fla███tar███mme██████
20070966,ADIDAS,Men Colourblocked Hikelacer Trekking Shoes,4.2,36,4799,,,1,4799,INR,sports-shoes,Fla███tar███mme██████
20075460,UCLA,Men Olive Green Mesh Walking Non-Marking Shoes,3.7,3,4199,74.0,3107.26,1,4199,INR,sports-shoes,GUR███PA ███EST█████████NY
20071236,ADIDAS,Unisex Printed Predator Accuracy.4 Football Shoes,4.3,57,5299,,,1,5299,INR,sports-shoes,Fla███tar███mme██████
22054912,UNDER ARMOUR,Men Woven Design HOVR Infinite 4 Running Shoes,3.9,18,13499,,,1,13499,INR,sports-shoes,Sup███om ███
14208408,TRASE,Boys Navy Blue & White Sand-I Running Shoes,4.2,20,999,,,1,999,INR,sports-shoes,
11441718,Duke,Men Black & Red Woven Design Running Shoes,4.2,50,2695,75.0,2021.25,1,2695,INR,sports-shoes,
19324484,ELEVAR,Men ARC RACER All Purpose Sports Shoes,3.7,6,6490,,,1,6490,INR,sports-shoes,
11627996,Yuuki,Men Black Mesh Running Shoes,4.2,56,2999,67.0,2009.33,1,2999,INR,sports-shoes,
11963938,FAUSTO,Men Grey Mesh Walking Shoes,3.9,8,899,1.0,8.99,1,899,INR,sports-shoes,
19334944,ELEVAR,Men Black FLYBOLT Running Sports Shoes,3.2,11,5490,,,1,5490,INR,sports-shoes,
11986876,FAUSTO,Men Blue Mesh Walking Shoes,4.3,9,899,1.0,8.99,1,899,INR,sports-shoes,
19334760,ELEVAR,Women Grey HYPERFLO Training & Gym Sports Shoes,3.0,4,5490,,,1,5490,INR,sports-shoes,
19334942,ELEVAR,Men Grey FLYBOLT Running Sports Shoes,4.3,6,5490,,,1,5490,INR,sports-shoes,
13484354,Puma,Women Black Eternity Nitro Running Shoes,4.3,19,12999,,,1,12999,INR,sports-shoes,Pum███por███Ind█████████td.█████████
11960808,Campus,Men Navy Blue Running Shoes,4.2,76,1499,56.0,839.44,1,1499,INR,sports-shoes,CAM███ AC███EWE█████████D
19102564,Puma,Men Fluorescent Green Velocity Nitro 2 Running Shoes,4.3,58,11999,25.0,2999.75,1,11999,INR,sports-shoes,Omn███ch ███ail███
11400234,Yuuki,Men Charcoal Grey Mesh Walking Shoes,3.9,38,2499,72.0,1799.28,1,2499,INR,sports-shoes,
14323336,TRASE,Women Pink & Yellow Mesh Running Shoes,3.9,23,1299,,,1,1299,INR,sports-shoes,
19402102,U.S. Polo Assn.,Men Off White CRESK Walking Shoes,4.0,124,4999,50.0,2499.5,1,4999,INR,sports-shoes,
14208394,TRASE,Boys Black & White Relax-I Running Shoes,4.5,13,999,,,1,999,INR,sports-shoes,
16880520,PUMA Hoops,Men Red Triple Mid Basketball Shoes,4.1,24,8999,55.0,4949.45,1,8999,INR,sports-shoes,Sup███om ███
18356356,Nautica,Men Colourblocked & Woven Design Running Shoes,4.4,109,5499,60.0,3299.4,1,5499,INR,sports-shoes,Tru███t C███erc███
18906230,Skechers,Women Black GO WALK STRETCH FIT-SPECIAL D Shoes,4.5,127,7499,40.0,2999.6,1,7499,INR,sports-shoes,Sup███om ███
18373464,ADIDAS,Men Black Woven Design Hailcon Running Shoes,4.1,113,3599,,,1,3599,INR,sports-shoes,Fla███tar███mme██████
16824638,Puma,Women Purple Electrify Nitro Turn Running Shoes,4.3,14,9999,50.0,4999.5,1,9999,INR,sports-shoes,Pum███por███Ind█████████td.█████████
18374802,ADIDAS,Women Black Woven Design SL20 X Marimekko Running Shoes,4.5,21,12999,,,1,12999,INR,sports-shoes,Fla███tar███mme██████
16824670,Puma,Women Black Run XX Nitro Running Shoes,4.1,31,9999,45.0,4499.55,1,9999,INR,sports-shoes,Omn███ch ███ail███
18374200,ADIDAS,Men Black & White Woven Design Ultraboost 5.0 DNA Running Shoes,3.9,15,16999,,,1,16999,INR,sports-shoes,Fla███tar███mme██████
18374286,ADIDAS,Men White & Maroon Mickey Mouse Print Grand Court Tennis Shoes,4.2,22,5999,,,1,5999,INR,sports-shoes,Fla███tar███mme██████
18382842,WROGN ACTIVE,Men Grey & Orange Woven Design Walking Shoes,3.7,142,3599,60.0,2159.4,1,3599,INR,sports-shoes,Sup███om ███
18373646,ADIDAS,Men Black Woven Design Immute Running Shoes,4.3,319,3799,35.0,1329.65,1,3799,INR,sports-shoes,Fla███tar███mme██████
18373380,ADIDAS,Men Grey Woven Design Adi Dash Running Shoes,4.2,73,4799,35.0,1679.65,1,4799,INR,sports-shoes,Fla███tar███mme██████
16864474,Puma,Men Orange & White Spike 22.2 Cricket Shoes,5.0,3,6999,20.0,1399.8,1,6999,INR,sports-shoes,Pum███por███Ind█████████td.█████████
18374978,ADIDAS,Women White Solid Courtpoint Tennis Shoes,4.4,94,4999,,,1,4999,INR,sports-shoes,Fla███tar███mme██████
18906226,Skechers,Women Black GO WALK 4-ARRAY Shoes,4.4,93,6499,40.0,2599.6,1,6499,INR,sports-shoes,Sup███om ███
18374614,ADIDAS,Women Navy Blue & Orange Ultraboost 22 X Marimekko Running Shoes,4.3,11,18999,25.0,4749.75,1,18999,INR,sports-shoes,Fla███tar███mme██████
16305908,Campus,Unisex Kids Navy Blue Mesh Running Shoes,4.3,23,1399,10.0,139.9,1,1399,INR,sports-shoes,CAM███ AC███EWE█████████D
16279696,Forever Glam by Pantaloons,Women Yellow Textile Running Non-Marking Shoes,4.3,6,1699,38.0,645.62,1,1699,INR,sports-shoes,Wes███ry ███din█████████d_P████████████
13072098,Puma,Unisex Grey Orange Flash Running Shoes,4.7,7,4499,45.0,2024.55,1,4499,INR,sports-shoes,Omn███ch ███ail███
19298764,Campus,Unisex Kids Yellow Mesh Running Shoes,4.6,71,1299,10.0,129.9,1,1299,INR,sports-shoes,Ret███Net███
17609480,IDEE,Women Purple Lens & Silver-Toned Square Sunglasses with UV Protected Lens IDS2783C3SG,2.2,5,3480,42.0,1461.6,1,3480,INR,sunglasses,
18430170,Roadster,The  Lifestyle Co. Women Geometric Self Design Pullover,4.3,64,1499,47.0,704.53,1,1499,INR,sweaters,
10349091,Monte Carlo,Men Mustard Yellow & Off-White Self Design Sweater,4.6,9,2840,,,1,2840,INR,sweaters,Fla███ech███tai███
20033282,RVK,Women Navy Blue Ribbed Pullover,3.7,3,999,20.0,199.8,1,999,INR,sweaters,REN███REA███N
10135715,Mast & Harbour,Women Red Solid Pullover Sweater,4.0,213,1599,68.0,1087.32,1,1599,INR,sweaters,Tru███m R███il
21296678,Marks & Spencer,Women Acrylic Printed Pullover,4.6,22,3999,60.0,2399.4,1,3999,INR,sweaters,Ret███Net███
20721298,Juniors by Lifestyle,Girls Peach With Embellished Detail Sweater,4.7,9,599,35.0,209.65,1,599,INR,sweaters,
19432310,Marks & Spencer,Men Teal Blue Solid Pullover,4.2,14,3999,60.0,2399.4,1,3999,INR,sweaters,
11843058,MANGO,Women Mustard Yellow Self Design Pullover Sweater,4.3,9,2590,25.0,647.5,1,2590,INR,sweaters,
14279418,Harvard,Women White & Navy Blue Striped Pullover,3.9,48,1799,,,1,1799,INR,sweaters,
14335774,INVICTUS,Men Black Solid Pullover,3.6,205,1699,,,1,1699,INR,sweaters,
20712132,Trendyol,Women Purple Acrylic Pullover Sweater,4.4,5,3599,10.0,359.9,1,3599,INR,sweaters,
11990920,Roadster,Women Pink Self Design Turtle Neck Pullover Sweater,4.3,179,1699,58.0,985.42,1,1699,INR,sweaters,
19055422,Monte Carlo,Women Black Cardigan,4.2,18,2080,40.0,832.0,1,2080,INR,sweaters,
14280312,Harvard,Men Burgundy Solid Pullover Sweater,3.9,175,1999,,,1,1999,INR,sweaters,
19432716,Marks & Spencer,Men Navy Blue & Brown Pure Cotton Geometric Self Design Pullover,3.9,9,2999,60.0,1799.4,1,2999,INR,sweaters,
14335776,INVICTUS,Men Olive Green Cable Knit Pullover,4.0,345,2199,35.0,769.65,1,2199,INR,sweaters,
11990978,Roadster,Women Red & Grey Melange Abstract Self Design Pullover Sweater,4.4,302,1999,61.0,1219.39,1,1999,INR,sweaters,
11972948,Mast & Harbour,Men Navy Blue & Grey Melange Colourblocked Pullover,4.1,213,1599,,,1,1599,INR,sweaters,
11990952,Roadster,Women Red Ribbed Pullover Sweater,4.3,449,1699,61.0,1036.39,1,1699,INR,sweaters,
14280306,Harvard,Men Olive Green & Blue Striped Pullover Sweater,3.7,72,2399,,,1,2399,INR,sweaters,
14280286,Harvard,Men Grey Melange Acrylic Chevron Pattern Pullover,3.3,54,1999,,,1,1999,INR,sweaters,
14279412,Harvard,Women Grey Extended Sleeve Pullover,4.2,47,1899,61.0,1158.39,1,1899,INR,sweaters,
18241626,Roadster,The  Lifestyle Co. Women Maroon & Black Ribbed Acrylic Sweater,4.5,25,1699,62.0,1053.38,1,1699,INR,sweaters,Tru███t C███erc███
18241400,Roadster,Women Black & White Geometric Pullover Sweater,3.8,57,2699,5.0,134.95,1,2699,INR,sweaters,Tru███t C███erc███
18241644,Roadster,The  Lifestyle Co. Women Pink Acrylic Pullover,4.3,55,1999,62.0,1239.38,1,1999,INR,sweaters,Tru███t C███erc███
18240570,all about you,Women Navy Blue & Red Checked Pullover,4.3,53,2499,65.0,1624.35,1,2499,INR,sweaters,Vis███ St███
18240582,all about you,Women Maroon Cable Knit Pullover,4.4,39,2499,65.0,1624.35,1,2499,INR,sweaters,Vis███ St███
18337610,Roadster,Men Navy Blue Self-Striped Cardigan,4.3,32,2299,67.0,1540.33,1,2299,INR,sweaters,Tru███t C███erc███
18240902,Mr Bowerbird,Men Solid Pullover,4.0,31,3299,64.0,2111.36,1,3299,INR,sweaters,Tru███t C███erc███
18260060,Mast & Harbour,Men Navy Blue Self Design Front-Open Sweater,3.7,48,2099,61.0,1280.39,1,2099,INR,sweaters,Tru███m R███il
18241294,Roadster,Women Lavender & Off White Striped Pullover,4.3,90,1699,5.0,84.95,1,1699,INR,sweaters,Tru███t C███erc███
18180102,INVICTUS,Men Navy Blue & White Striped Acrylic Pullover,4.0,45,1698,35.0,594.3,1,1698,INR,sweaters,Fla███tar███mme██████
18241298,Roadster,The  Lifestyle Co. Women Lavender Self-Design Acrylic Sweater,4.3,59,1999,70.0,1399.3,1,1999,INR,sweaters,Tru███t C███erc███
18260104,Mast & Harbour,Men Black Solid Cardigan,4.5,62,2399,66.0,1583.34,1,2399,INR,sweaters,Tru███m R███il
18820948,Tommy Hilfiger,Men White Printed Organic Cotton Sweatshirt,4.3,24,5599,40.0,2239.6,1,5599,INR,sweatshirts,
18929536,Mast & Harbour,Men Printed Hooded Sweatshirt,3.6,95,1999,,,1,1999,INR,sweatshirts,
17156676,Thomas Scott,Men Green  Sustainable Sweatshirt,3.6,20,4799,85.0,4079.15,1,4799,INR,sweatshirts,
18825046,Tommy Hilfiger,Men Red Printed Hooded Organic Cotton Sweatshirt,4.2,29,4599,40.0,1839.6,1,4599,INR,sweatshirts,
17157846,Thomas Scott,Men Blue  Sustainable Sweatshirt,3.5,10,3999,82.0,3279.18,1,3999,INR,sweatshirts,
18825174,Tommy Hilfiger,Men Off White Applique Sweatshirt,3.2,20,5599,40.0,2239.6,1,5599,INR,sweatshirts,PVH███VIN███ASH█████████TE ███████████████
18929548,Mast & Harbour,Men Mint GreenGraphic Printed Sweatshirt,4.4,79,1599,52.0,831.48,1,1599,INR,sweatshirts,
9867517,ether,Men Green Solid Hooded Sweatshirt,4.1,416,1299,50.0,649.5,1,1299,INR,sweatshirts,
6510138,Roadster,Men Black Solid Hooded Sweatshirt,4.3,959,1999,50.0,999.5,1,1999,INR,sweatshirts,
18071360,ether,Men Olive Green Solid Hooded Sweatshirt,4.2,84,1399,,,1,1399,INR,sweatshirts,
18825178,Tommy Hilfiger,Men White Brand Logo Printed Hooded Pure Cotton Sweatshirt,4.3,37,4999,40.0,1999.6,1,4999,INR,sweatshirts,
18830500,White Snow,Girls Beige Heart Printed Hooded Sweatshirt,4.2,10,1599,60.0,959.4,1,1599,INR,sweatshirts,
9656079,Sztori,Plus Size Men Olive Green  Black Striped Hooded Sweatshirt,4.2,294,2499,50.0,1249.5,1,2499,INR,sweatshirts,
20389784,SPYKAR,Men Pink Printed Full Sleeve Hooded Sweatshirt,4.6,9,2999,55.0,1649.45,1,2999,INR,sweatshirts,
18820780,Tommy Hilfiger,Men Black Brand Logo Embroidered Round Neck Solid Sweatshirt,4.0,35,4999,40.0,1999.6,1,4999,INR,sweatshirts,
18820580,Tommy Hilfiger,Men Navy Blue Solid Hooded Sweatshirt,4.2,33,5599,40.0,2239.6,1,5599,INR,sweatshirts,
20389690,max,Women Black Printed Sweatshirt,4.0,8,699,20.0,139.8,1,699,INR,sweatshirts,
10388101,Allen Solly Woman,Women Black Solid Sweatshirt,4.5,4,1799,50.0,899.5,1,1799,INR,sweatshirts,Wes███ry ███din█████████d_M██████
18723286,Allen Solly Junior,Boys Yellow Spiderman Printed Pure Cotton Sweatshirt,3.7,7,1699,50.0,849.5,1,1699,INR,sweatshirts,Wes███ry ███din█████████d_M██████
17121312,Marks & Spencer,Women Black Solid Bikini Top T527897BBLACK,4.5,30,2499,60.0,1499.4,1,2499,INR,swim-tops,Ret███Net███
17844560,DREAM WEAVERZ,Black Wooden Finish Center Table Cover,4.1,7,999,50.0,499.5,1,999,INR,table-covers,
1605539,Kanvin,Beige Thermal Semi-Long Leggings,4.0,76,799,23.0,183.77,1,799,INR,thermal-bottoms,K A███POR███PVT██████
17634528,Sweet Dreams,Women Red Solid Tights,3.5,20,749,19.0,142.31,1,749,INR,tights,S D███tai███vt.██████
18937628,her by invictus,Printed A-Line Top,4.2,29,1398,66.0,922.68,1,1398,INR,tops,Sup███om ███
18990292,HILL STREET,Women Fluorescent Green Solid Pure Cotton Tank Crop Top,4.5,15,1699,65.0,1104.35,1,1699,INR,tops,HIL███TRE███LIF█████████
18972748,Zink London,Yellow Geometric Print Top,4.3,7,1499,65.0,974.35,1,1499,INR,tops,FRE███ GL███L P█████████MIT███
18904492,Levis,Women Sage Green Self Design Slim Fit Regular Top,4.4,50,2099,20.0,419.8,1,2099,INR,tops,Lev███tra███ In█████████td
13583566,Chemistry,Navy Blue Regular Top with Embroidered Detail,4.5,20,1499,,,1,1499,INR,tops,
18551958,SHECZZAR,Women White & Black Striped Georgette Top,3.8,6,799,53.0,423.47,1,799,INR,tops,
13466462,Global Desi,Pink Geometric Printed Slit Sleeves A-line Top,3.4,11,1599,80.0,1279.2,1,1599,INR,tops,
13611204,Roadster,The  Lifestyle Co Pink Open Knit Crochet Knit Blouson Top,4.2,266,1889,58.0,1095.62,1,1889,INR,tops,
18657642,max,Coral Tie-Up Neck Extended Sleeves Top,4.5,6,399,10.0,39.9,1,399,INR,tops,
13611420,Roadster,The  Lifestyle Co Mustard Yellow Extended Sleeves Regular Top,3.8,61,1499,47.0,704.53,1,1499,INR,tops,
13573344,Roadster,The  Lifestyle Co Black Solid Pure Cotton Regular Top,4.0,280,699,,,1,699,INR,tops,
13616586,MAGRE,Magre Women Red & Black Printed Puff Sleeves Gathered Bralette Crop Top,3.9,16,1590,60.0,954.0,1,1590,INR,tops,
20222156,CODE by Lifestyle,Solid V-Neck Top,4.1,47,799,30.0,239.7,1,799,INR,tops,
20405594,AAHWAN,White Bralette Crop Top,3.2,166,999,50.0,499.5,1,999,INR,tops,
20222142,CODE by Lifestyle,Solid Cotton Puff Sleeves Top,4.5,40,499,25.0,124.75,1,499,INR,tops,
20092320,Forever New,Women Black Solid Keyhole Neck Top,4.4,26,3200,65.0,2080.0,1,3200,INR,tops,
20222144,CODE by Lifestyle,Self Design Top,4.0,10,1599,40.0,639.6,1,1599,INR,tops,
14538300,Friskers,Grey Tank Top,4.0,10,499,24.0,119.76,1,499,INR,tops,Fly███
22151840,FabAlley,Bell Sleeves A-Line Top,3.6,27,1800,40.0,720.0,1,1800,INR,tops,
18601474,BUY NEW TREND,Maroon Self Design Sequined Regular Top,3.0,5,1399,39.0,545.61,1,1399,INR,tops,
18478530,Paralians,White Print  peplum Top,3.7,454,999,50.0,499.5,1,999,INR,tops,
18639246,Jockey,Women Red Sleeveless Solid Tank Top,4.5,139,329,,,1,329,INR,tops,
18389746,Ginger by Lifestyle,Blue Ribbed Top,3.9,15,499,20.0,99.8,1,499,INR,tops,
17763368,Honey by Pantaloons,Off White Sweetheart Neck Crop Top,4.0,7,1299,58.0,753.42,1,1299,INR,tops,
17628058,Maishi,Black Cotton Slub Regular Top,4.6,7,1599,64.0,1023.36,1,1599,INR,tops,
17628394,ONLY,Women Yellow V-Neck Boxy Crop Top,4.2,25,2499,65.0,1624.35,1,2499,INR,tops,
4441374,Mayra,Women White Solid Top,3.5,24,1095,70.0,766.5,1,1095,INR,tops,May███Fas███n I██████
17178948,FOREVER 21,Women Grey Solid Cloud Wash Crop Cotton Tank Top,4.4,11,1049,50.0,524.5,1,1049,INR,tops,Wes███ry ███din█████████d_M██████
17132266,Athena,Women Attractive Lime Green Solid Halter Neck Top,3.7,10,1499,64.0,959.36,1,1499,INR,tops,MAY███I L███STY█████████E L█████████
19017874,DressBerry,Ribbed Fitted Top,3.3,125,1099,65.0,714.35,1,1099,INR,tops,Vis███ St███
17108782,DressBerry,Women Brown Solid Wrap Crop Top,3.6,78,1299,65.0,844.35,1,1299,INR,tops,Vis███ St███
17108574,4WRD by Dressberry,Black Solid Noughties Spaghetti Top,4.2,68,1199,64.0,767.36,1,1199,INR,tops,Sup███om ███
17253026,Athena,Green Floral Print Blouson Top,3.9,113,1699,70.0,1189.3,1,1699,INR,tops,APE███PPA███S
22649882,IUGA,Notched Neck Short Sleeves Crop Top,3.0,6,1299,57.0,740.43,1,1299,INR,tops,ARB███R C███ECT██████
2511559,Disney by Wear Your Mind,Girls Pack of 2 Printed Tops,3.5,14,1998,,,1,1998,INR,tops,CRO███OAD███LOT█████████LTD███
18879656,MANGO,Women Pink Solid Top,4.3,165,1990,37.0,736.3,1,1990,INR,tops,
18626976,ONLY,Pink & Blue Floral Print Crop Top,4.2,78,2299,65.0,1494.35,1,2299,INR,tops,
19018090,DressBerry,Burgundy Pure Cotton Solid Top,4.1,102,799,,,1,799,INR,tops,
18972770,Zink London,Coral Solid Puff Sleeve Regular Top With Cut Out,3.3,11,1299,65.0,844.35,1,1299,INR,tops,FRE███ GL███L P█████████MIT███
17121092,Marks & Spencer,Women White & Peach-Coloured Linen Checked Wrap Top,4.0,16,2999,60.0,1799.4,1,2999,INR,tops,
19018146,DressBerry,Women Green Solid Scoop Neck Fitted Top,4.0,110,899,56.0,503.44,1,899,INR,tops,
17268524,H&M,Women Brown Halter Neck Cropped Top,4.4,203,699,25.0,174.75,1,699,INR,tops,
18854764,KAMI KUBI,Olive Green Striped Top,5.0,4,1299,62.0,805.38,1,1299,INR,tops,
18904472,Levis,Off White Mandarin Collar High Low Shirt Style Top,4.4,44,2299,57.0,1310.43,1,2299,INR,tops,Vis███ St███
17124636,H&M,Women Grey Pure Cotton Cropped Top,3.7,25,799,25.0,199.75,1,799,INR,tops,
17255462,NEUDIS,Women Satin Green Embillished Solid A-Line Top,4.3,71,1499,54.0,809.46,1,1499,INR,tops,
17120826,Hancock,Maroon & Navy Blue Checked Mandarin Collar Top,4.1,52,1999,60.0,1199.4,1,1999,INR,tops,
18998684,KALINI,Blue & legion blue Floral Print Indigo Shoulder Strap Peplum Top,3.3,20,1999,5.0,99.95,1,1999,INR,tops,
18814970,Berrylush,Maroon Solid Resort Wear Top,4.6,75,1299,62.0,805.38,1,1299,INR,tops,
18980478,DEBONATELLA,White Print Ruffles Crepe Top,3.0,2,600,26.0,156.0,1,600,INR,tops,
